incident_source_id,incident_id,source_name,source_url,report_url,source_valid,source_http,source_error,report_valid,report_http,report_error,current_is_active,recommended_action
263,2358,NTSB,https://carol.ntsb.gov/investigations/detail/5010,,True,200,,False,,url_is_none,True,keep
264,2359,NTSB,https://carol.ntsb.gov/investigations/detail/15890,,True,200,,False,,url_is_none,True,keep
265,2360,NTSB,https://carol.ntsb.gov/investigations/detail/5009,,True,200,,False,,url_is_none,True,keep
266,2361,NTSB,https://carol.ntsb.gov/investigations/detail/36157,,True,200,,False,,url_is_none,True,keep
267,2362,NTSB,https://carol.ntsb.gov/investigations/detail/17472,,True,200,,False,,url_is_none,True,keep
268,2363,NTSB,https://carol.ntsb.gov/investigations/detail/26019,,True,200,,False,,url_is_none,True,keep
269,2364,NTSB,https://carol.ntsb.gov/investigations/detail/32187,,True,200,,False,,url_is_none,True,keep
270,2365,NTSB,https://carol.ntsb.gov/investigations/detail/32186,,True,200,,False,,url_is_none,True,keep
271,2366,NTSB,https://carol.ntsb.gov/investigations/detail/34581,,True,200,,False,,url_is_none,True,keep
272,2367,NTSB,https://carol.ntsb.gov/investigations/detail/14085,,True,200,,False,,url_is_none,True,keep
273,2368,NTSB,https://carol.ntsb.gov/investigations/detail/13867,,True,200,,False,,url_is_none,True,keep
274,2369,NTSB,https://carol.ntsb.gov/investigations/detail/22515,,True,200,,False,,url_is_none,True,keep
275,2370,NTSB,https://carol.ntsb.gov/investigations/detail/13944,,True,200,,False,,url_is_none,True,keep
276,2371,NTSB,https://carol.ntsb.gov/investigations/detail/32065,,True,200,,False,,url_is_none,True,keep
277,2372,NTSB,https://carol.ntsb.gov/investigations/detail/26018,,True,200,,False,,url_is_none,True,keep
278,2373,NTSB,https://carol.ntsb.gov/investigations/detail/25837,,True,200,,False,,url_is_none,True,keep
279,2374,NTSB,https://carol.ntsb.gov/investigations/detail/14083,,True,200,,False,,url_is_none,True,keep
280,2375,NTSB,https://carol.ntsb.gov/investigations/detail/40823,,True,200,,False,,url_is_none,True,keep
281,2376,NTSB,https://carol.ntsb.gov/investigations/detail/36153,,True,200,,False,,url_is_none,True,keep
282,2377,NTSB,https://carol.ntsb.gov/investigations/detail/35973,,True,200,,False,,url_is_none,True,keep
283,2378,NTSB,https://carol.ntsb.gov/investigations/detail/34579,,True,200,,False,,url_is_none,True,keep
284,2379,NTSB,https://carol.ntsb.gov/investigations/detail/11416,,True,200,,False,,url_is_none,True,keep
285,2380,NTSB,https://carol.ntsb.gov/investigations/detail/30749,,True,200,,False,,url_is_none,True,keep
286,2381,NTSB,https://carol.ntsb.gov/investigations/detail/25835,,True,200,,False,,url_is_none,True,keep
287,2382,NTSB,https://carol.ntsb.gov/investigations/detail/36161,,True,200,,False,,url_is_none,True,keep
288,2383,NTSB,https://carol.ntsb.gov/investigations/detail/36002,,True,200,,False,,url_is_none,True,keep
289,2384,NTSB,https://carol.ntsb.gov/investigations/detail/36156,,True,200,,False,,url_is_none,True,keep
290,2385,NTSB,https://carol.ntsb.gov/investigations/detail/26016,,True,200,,False,,url_is_none,True,keep
291,2386,NTSB,https://carol.ntsb.gov/investigations/detail/36155,,True,200,,False,,url_is_none,True,keep
292,2387,NTSB,https://carol.ntsb.gov/investigations/detail/36160,,True,200,,False,,url_is_none,True,keep
293,2388,NTSB,https://carol.ntsb.gov/investigations/detail/34576,,True,200,,False,,url_is_none,True,keep
294,2389,NTSB,https://carol.ntsb.gov/investigations/detail/14082,,True,200,,False,,url_is_none,True,keep
295,2390,NTSB,https://carol.ntsb.gov/investigations/detail/22464,,True,200,,False,,url_is_none,True,keep
296,2391,NTSB,https://carol.ntsb.gov/investigations/detail/22469,,True,200,,False,,url_is_none,True,keep
297,2392,NTSB,https://carol.ntsb.gov/investigations/detail/22646,,True,200,,False,,url_is_none,True,keep
298,2393,NTSB,https://carol.ntsb.gov/investigations/detail/25836,,True,200,,False,,url_is_none,True,keep
299,2394,NTSB,https://carol.ntsb.gov/investigations/detail/34577,,True,200,,False,,url_is_none,True,keep
300,2395,NTSB,https://carol.ntsb.gov/investigations/detail/40824,,True,200,,False,,url_is_none,True,keep
301,2396,NTSB,https://carol.ntsb.gov/investigations/detail/25838,,True,200,,False,,url_is_none,True,keep
302,2397,NTSB,https://carol.ntsb.gov/investigations/detail/22645,,True,200,,False,,url_is_none,True,keep
303,2398,NTSB,https://carol.ntsb.gov/investigations/detail/7769,,True,200,,False,,url_is_none,True,keep
304,2399,NTSB,https://carol.ntsb.gov/investigations/detail/36159,,True,200,,False,,url_is_none,True,keep
305,2400,NTSB,https://carol.ntsb.gov/investigations/detail/17372,,True,200,,False,,url_is_none,True,keep
306,2401,NTSB,https://carol.ntsb.gov/investigations/detail/17371,,True,200,,False,,url_is_none,True,keep
307,2402,NTSB,https://carol.ntsb.gov/investigations/detail/14084,,True,200,,False,,url_is_none,True,keep
308,2403,NTSB,https://carol.ntsb.gov/investigations/detail/32185,,True,200,,False,,url_is_none,True,keep
309,2404,NTSB,https://carol.ntsb.gov/investigations/detail/34578,,True,200,,False,,url_is_none,True,keep
310,2405,NTSB,https://carol.ntsb.gov/investigations/detail/22489,,True,200,,False,,url_is_none,True,keep
311,2406,NTSB,https://carol.ntsb.gov/investigations/detail/22490,,True,200,,False,,url_is_none,True,keep
312,2407,NTSB,https://carol.ntsb.gov/investigations/detail/11368,,True,200,,False,,url_is_none,True,keep
313,2408,NTSB,https://carol.ntsb.gov/investigations/detail/17471,,True,200,,False,,url_is_none,True,keep
314,2409,NTSB,https://carol.ntsb.gov/investigations/detail/40828,,True,200,,False,,url_is_none,True,keep
315,2410,NTSB,https://carol.ntsb.gov/investigations/detail/26015,,True,200,,False,,url_is_none,True,keep
316,2411,NTSB,https://carol.ntsb.gov/investigations/detail/34495,,True,200,,False,,url_is_none,True,keep
317,2412,NTSB,https://carol.ntsb.gov/investigations/detail/17370,,True,200,,False,,url_is_none,True,keep
318,2413,NTSB,https://carol.ntsb.gov/investigations/detail/26012,,True,200,,False,,url_is_none,True,keep
319,2414,NTSB,https://carol.ntsb.gov/investigations/detail/26013,,True,200,,False,,url_is_none,True,keep
320,2415,NTSB,https://carol.ntsb.gov/investigations/detail/36162,,True,200,,False,,url_is_none,True,keep
321,2416,NTSB,https://carol.ntsb.gov/investigations/detail/17369,,True,200,,False,,url_is_none,True,keep
322,2417,NTSB,https://carol.ntsb.gov/investigations/detail/26011,,True,200,,False,,url_is_none,True,keep
323,2418,NTSB,https://carol.ntsb.gov/investigations/detail/14081,,True,200,,False,,url_is_none,True,keep
324,2419,NTSB,https://carol.ntsb.gov/investigations/detail/7765,,True,200,,False,,url_is_none,True,keep
325,2420,NTSB,https://carol.ntsb.gov/investigations/detail/26030,,True,200,,False,,url_is_none,True,keep
326,2421,NTSB,https://carol.ntsb.gov/investigations/detail/14080,,True,200,,False,,url_is_none,True,keep
327,2422,NTSB,https://carol.ntsb.gov/investigations/detail/11367,,True,200,,False,,url_is_none,True,keep
328,2423,NTSB,https://carol.ntsb.gov/investigations/detail/34580,,True,200,,False,,url_is_none,True,keep
329,2424,NTSB,https://carol.ntsb.gov/investigations/detail/26010,,True,200,,False,,url_is_none,True,keep
330,2425,NTSB,https://carol.ntsb.gov/investigations/detail/11349,,True,200,,False,,url_is_none,True,keep
331,2426,NTSB,https://carol.ntsb.gov/investigations/detail/7606,,True,200,,False,,url_is_none,True,keep
332,2427,NTSB,https://carol.ntsb.gov/investigations/detail/7608,,True,200,,False,,url_is_none,True,keep
333,2428,NTSB,https://carol.ntsb.gov/investigations/detail/13845,,True,200,,False,,url_is_none,True,keep
334,2429,NTSB,https://carol.ntsb.gov/investigations/detail/32018,,True,200,,False,,url_is_none,True,keep
335,2430,NTSB,https://carol.ntsb.gov/investigations/detail/32017,,True,200,,False,,url_is_none,True,keep
336,2431,NTSB,https://carol.ntsb.gov/investigations/detail/4955,,True,200,,False,,url_is_none,True,keep
337,2432,NTSB,https://carol.ntsb.gov/investigations/detail/22481,,True,200,,False,,url_is_none,True,keep
338,2433,NTSB,https://carol.ntsb.gov/investigations/detail/32064,,True,200,,False,,url_is_none,True,keep
339,2434,NTSB,https://carol.ntsb.gov/investigations/detail/15899,,True,200,,False,,url_is_none,True,keep
340,2435,NTSB,https://carol.ntsb.gov/investigations/detail/22551,,True,200,,False,,url_is_none,True,keep
341,2436,NTSB,https://carol.ntsb.gov/investigations/detail/34575,,True,200,,False,,url_is_none,True,keep
342,2437,NTSB,https://carol.ntsb.gov/investigations/detail/22574,,True,200,,False,,url_is_none,True,keep
343,2438,NTSB,https://carol.ntsb.gov/investigations/detail/7821,,True,200,,False,,url_is_none,True,keep
344,2439,NTSB,https://carol.ntsb.gov/investigations/detail/34574,,True,200,,False,,url_is_none,True,keep
345,2440,NTSB,https://carol.ntsb.gov/investigations/detail/7768,,True,200,,False,,url_is_none,True,keep
346,2441,NTSB,https://carol.ntsb.gov/investigations/detail/32062,,True,200,,False,,url_is_none,True,keep
347,2442,NTSB,https://carol.ntsb.gov/investigations/detail/26014,,True,200,,False,,url_is_none,True,keep
348,2443,NTSB,https://carol.ntsb.gov/investigations/detail/36152,,True,200,,False,,url_is_none,True,keep
349,2444,NTSB,https://carol.ntsb.gov/investigations/detail/22482,,True,200,,False,,url_is_none,True,keep
350,2445,NTSB,https://carol.ntsb.gov/investigations/detail/22644,,True,200,,False,,url_is_none,True,keep
351,2446,NTSB,https://carol.ntsb.gov/investigations/detail/7766,,True,200,,False,,url_is_none,True,keep
352,2447,NTSB,https://carol.ntsb.gov/investigations/detail/26009,,True,200,,False,,url_is_none,True,keep
353,2448,NTSB,https://carol.ntsb.gov/investigations/detail/36150,,True,200,,False,,url_is_none,True,keep
354,2449,NTSB,https://carol.ntsb.gov/investigations/detail/32184,,True,200,,False,,url_is_none,True,keep
355,2450,NTSB,https://carol.ntsb.gov/investigations/detail/14077,,True,200,,False,,url_is_none,True,keep
356,2451,NTSB,https://carol.ntsb.gov/investigations/detail/11415,,True,200,,False,,url_is_none,True,keep
357,2452,NTSB,https://carol.ntsb.gov/investigations/detail/14078,,True,200,,False,,url_is_none,True,keep
358,2453,NTSB,https://carol.ntsb.gov/investigations/detail/36166,,True,200,,False,,url_is_none,True,keep
359,2454,NTSB,https://carol.ntsb.gov/investigations/detail/22690,,True,200,,False,,url_is_none,True,keep
360,2455,NTSB,https://carol.ntsb.gov/investigations/detail/34573,,True,200,,False,,url_is_none,True,keep
361,2456,NTSB,https://carol.ntsb.gov/investigations/detail/36151,,True,200,,False,,url_is_none,True,keep
362,2457,NTSB,https://carol.ntsb.gov/investigations/detail/32183,,True,200,,False,,url_is_none,True,keep
363,2458,NTSB,https://carol.ntsb.gov/investigations/detail/26008,,True,200,,False,,url_is_none,True,keep
364,2459,NTSB,https://carol.ntsb.gov/investigations/detail/7767,,True,200,,False,,url_is_none,True,keep
365,2460,NTSB,https://carol.ntsb.gov/investigations/detail/40821,,True,200,,False,,url_is_none,True,keep
366,2461,NTSB,https://carol.ntsb.gov/investigations/detail/32246,,True,200,,False,,url_is_none,True,keep
367,2462,NTSB,https://carol.ntsb.gov/investigations/detail/34572,,True,200,,False,,url_is_none,True,keep
368,2463,NTSB,https://carol.ntsb.gov/investigations/detail/4954,,True,200,,False,,url_is_none,True,keep
369,2464,NTSB,https://carol.ntsb.gov/investigations/detail/14079,,True,200,,False,,url_is_none,True,keep
370,2465,NTSB,https://carol.ntsb.gov/investigations/detail/40822,,True,200,,False,,url_is_none,True,keep
371,2466,NTSB,https://carol.ntsb.gov/investigations/detail/40820,,True,200,,False,,url_is_none,True,keep
372,2467,NTSB,https://carol.ntsb.gov/investigations/detail/7764,,True,200,,False,,url_is_none,True,keep
373,2468,NTSB,https://carol.ntsb.gov/investigations/detail/13901,,True,200,,False,,url_is_none,True,keep
374,2469,NTSB,https://carol.ntsb.gov/investigations/detail/17368,,True,200,,False,,url_is_none,True,keep
375,2470,NTSB,https://carol.ntsb.gov/investigations/detail/7763,,True,200,,False,,url_is_none,True,keep
376,2471,NTSB,https://carol.ntsb.gov/investigations/detail/22488,,True,200,,False,,url_is_none,True,keep
377,2472,NTSB,https://carol.ntsb.gov/investigations/detail/22643,,True,200,,False,,url_is_none,True,keep
378,2473,NTSB,https://carol.ntsb.gov/investigations/detail/26007,,True,200,,False,,url_is_none,True,keep
379,2474,NTSB,https://carol.ntsb.gov/investigations/detail/34570,,True,200,,False,,url_is_none,True,keep
380,2475,NTSB,https://carol.ntsb.gov/investigations/detail/25833,,True,200,,False,,url_is_none,True,keep
381,2476,NTSB,https://carol.ntsb.gov/investigations/detail/7762,,True,200,,False,,url_is_none,True,keep
382,2477,NTSB,https://carol.ntsb.gov/investigations/detail/22550,,True,200,,False,,url_is_none,True,keep
383,2478,NTSB,https://carol.ntsb.gov/investigations/detail/26006,,True,200,,False,,url_is_none,True,keep
384,2479,NTSB,https://carol.ntsb.gov/investigations/detail/7557,,True,200,,False,,url_is_none,True,keep
385,2480,NTSB,https://carol.ntsb.gov/investigations/detail/22642,,True,200,,False,,url_is_none,True,keep
386,2481,NTSB,https://carol.ntsb.gov/investigations/detail/5008,,True,200,,False,,url_is_none,True,keep
387,2482,NTSB,https://carol.ntsb.gov/investigations/detail/7761,,True,200,,False,,url_is_none,True,keep
388,2483,NTSB,https://carol.ntsb.gov/investigations/detail/5007,,True,200,,False,,url_is_none,True,keep
389,2484,NTSB,https://carol.ntsb.gov/investigations/detail/4953,,True,200,,False,,url_is_none,True,keep
390,2485,NTSB,https://carol.ntsb.gov/investigations/detail/26005,,True,200,,False,,url_is_none,True,keep
391,2486,NTSB,https://carol.ntsb.gov/investigations/detail/25832,,True,200,,False,,url_is_none,True,keep
392,2487,NTSB,https://carol.ntsb.gov/investigations/detail/22549,,True,200,,False,,url_is_none,True,keep
393,2488,NTSB,https://carol.ntsb.gov/investigations/detail/17367,,True,200,,False,,url_is_none,True,keep
394,2489,NTSB,https://carol.ntsb.gov/investigations/detail/34568,,True,200,,False,,url_is_none,True,keep
395,2490,NTSB,https://carol.ntsb.gov/investigations/detail/40819,,True,200,,False,,url_is_none,True,keep
396,2491,NTSB,https://carol.ntsb.gov/investigations/detail/34569,,True,200,,False,,url_is_none,True,keep
397,2492,NTSB,https://carol.ntsb.gov/investigations/detail/4936,,True,200,,False,,url_is_none,True,keep
398,2493,NTSB,https://carol.ntsb.gov/investigations/detail/34494,,True,200,,False,,url_is_none,True,keep
399,2494,NTSB,https://carol.ntsb.gov/investigations/detail/36023,,True,200,,False,,url_is_none,True,keep
400,2495,NTSB,https://carol.ntsb.gov/investigations/detail/7537,,True,200,,False,,url_is_none,True,keep
401,2496,NTSB,https://carol.ntsb.gov/investigations/detail/32256,,True,200,,False,,url_is_none,True,keep
402,2497,NTSB,https://carol.ntsb.gov/investigations/detail/4952,,True,200,,False,,url_is_none,True,keep
403,2498,NTSB,https://carol.ntsb.gov/investigations/detail/5006,,True,200,,False,,url_is_none,True,keep
404,2499,NTSB,https://carol.ntsb.gov/investigations/detail/7604,,True,200,,False,,url_is_none,True,keep
405,2500,NTSB,https://carol.ntsb.gov/investigations/detail/26002,,True,200,,False,,url_is_none,True,keep
406,2501,NTSB,https://carol.ntsb.gov/investigations/detail/14076,,True,200,,False,,url_is_none,True,keep
407,2502,NTSB,https://carol.ntsb.gov/investigations/detail/32182,,True,200,,False,,url_is_none,True,keep
408,2503,NTSB,https://carol.ntsb.gov/investigations/detail/36148,,True,200,,False,,url_is_none,True,keep
409,2504,NTSB,https://carol.ntsb.gov/investigations/detail/40818,,True,200,,False,,url_is_none,True,keep
410,2505,NTSB,https://carol.ntsb.gov/investigations/detail/17470,,True,200,,False,,url_is_none,True,keep
411,2506,NTSB,https://carol.ntsb.gov/investigations/detail/22487,,True,200,,False,,url_is_none,True,keep
412,2507,NTSB,https://carol.ntsb.gov/investigations/detail/7760,,True,200,,False,,url_is_none,True,keep
413,2508,NTSB,https://carol.ntsb.gov/investigations/detail/32181,,True,200,,False,,url_is_none,True,keep
414,2509,NTSB,https://carol.ntsb.gov/investigations/detail/22641,,True,200,,False,,url_is_none,True,keep
415,2510,NTSB,https://carol.ntsb.gov/investigations/detail/36149,,True,200,,False,,url_is_none,True,keep
416,2511,NTSB,https://carol.ntsb.gov/investigations/detail/26003,,True,200,,False,,url_is_none,True,keep
417,2512,NTSB,https://carol.ntsb.gov/investigations/detail/26001,,True,200,,False,,url_is_none,True,keep
418,2513,NTSB,https://carol.ntsb.gov/investigations/detail/25831,,True,200,,False,,url_is_none,True,keep
419,2514,NTSB,https://carol.ntsb.gov/investigations/detail/11414,,True,200,,False,,url_is_none,True,keep
420,2515,NTSB,https://carol.ntsb.gov/investigations/detail/26000,,True,200,,False,,url_is_none,True,keep
421,2516,NTSB,https://carol.ntsb.gov/investigations/detail/22640,,True,200,,False,,url_is_none,True,keep
422,2517,NTSB,https://carol.ntsb.gov/investigations/detail/26116,,True,200,,False,,url_is_none,True,keep
423,2518,NTSB,https://carol.ntsb.gov/investigations/detail/40724,,True,200,,False,,url_is_none,True,keep
424,2519,NTSB,https://carol.ntsb.gov/investigations/detail/11366,,True,200,,False,,url_is_none,True,keep
425,2520,NTSB,https://carol.ntsb.gov/investigations/detail/40841,,True,200,,False,,url_is_none,True,keep
426,2521,NTSB,https://carol.ntsb.gov/investigations/detail/40817,,True,200,,False,,url_is_none,True,keep
427,2522,NTSB,https://carol.ntsb.gov/investigations/detail/7605,,True,200,,False,,url_is_none,True,keep
428,2523,NTSB,https://carol.ntsb.gov/investigations/detail/36147,,True,200,,False,,url_is_none,True,keep
429,2524,NTSB,https://carol.ntsb.gov/investigations/detail/4951,,True,200,,False,,url_is_none,True,keep
430,2525,NTSB,https://carol.ntsb.gov/investigations/detail/26004,,True,200,,False,,url_is_none,True,keep
431,2526,NTSB,https://carol.ntsb.gov/investigations/detail/36146,,True,200,,False,,url_is_none,True,keep
432,2527,NTSB,https://carol.ntsb.gov/investigations/detail/22548,,True,200,,False,,url_is_none,True,keep
433,2528,NTSB,https://carol.ntsb.gov/investigations/detail/7759,,True,200,,False,,url_is_none,True,keep
434,2529,NTSB,https://carol.ntsb.gov/investigations/detail/25999,,True,200,,False,,url_is_none,True,keep
435,2530,NTSB,https://carol.ntsb.gov/investigations/detail/17366,,True,200,,False,,url_is_none,True,keep
436,2531,NTSB,https://carol.ntsb.gov/investigations/detail/32180,,True,200,,False,,url_is_none,True,keep
437,2532,NTSB,https://carol.ntsb.gov/investigations/detail/7638,,True,200,,False,,url_is_none,True,keep
438,2533,NTSB,https://carol.ntsb.gov/investigations/detail/34567,,True,200,,False,,url_is_none,True,keep
439,2534,NTSB,https://carol.ntsb.gov/investigations/detail/11378,,True,200,,False,,url_is_none,True,keep
440,2535,NTSB,https://carol.ntsb.gov/investigations/detail/36001,,True,200,,False,,url_is_none,True,keep
441,2536,NTSB,https://carol.ntsb.gov/investigations/detail/17331,,True,200,,False,,url_is_none,True,keep
442,2537,NTSB,https://carol.ntsb.gov/investigations/detail/22639,,True,200,,False,,url_is_none,True,keep
443,2538,NTSB,https://carol.ntsb.gov/investigations/detail/11365,,True,200,,False,,url_is_none,True,keep
444,2539,NTSB,https://carol.ntsb.gov/investigations/detail/14075,,True,200,,False,,url_is_none,True,keep
445,2540,NTSB,https://carol.ntsb.gov/investigations/detail/40816,,True,200,,False,,url_is_none,True,keep
446,2541,NTSB,https://carol.ntsb.gov/investigations/detail/32060,,True,200,,False,,url_is_none,True,keep
447,2542,NTSB,https://carol.ntsb.gov/investigations/detail/13994,,True,200,,False,,url_is_none,True,keep
448,2543,NTSB,https://carol.ntsb.gov/investigations/detail/25998,,True,200,,False,,url_is_none,True,keep
449,2544,NTSB,https://carol.ntsb.gov/investigations/detail/34458,,True,200,,False,,url_is_none,True,keep
450,2545,NTSB,https://carol.ntsb.gov/investigations/detail/25997,,True,200,,False,,url_is_none,True,keep
451,2546,NTSB,https://carol.ntsb.gov/investigations/detail/11413,,True,200,,False,,url_is_none,True,keep
452,2547,NTSB,https://carol.ntsb.gov/investigations/detail/22486,,True,200,,False,,url_is_none,True,keep
453,2548,NTSB,https://carol.ntsb.gov/investigations/detail/25868,,True,200,,False,,url_is_none,True,keep
454,2549,NTSB,https://carol.ntsb.gov/investigations/detail/40814,,True,200,,False,,url_is_none,True,keep
455,2550,NTSB,https://carol.ntsb.gov/investigations/detail/32058,,True,200,,False,,url_is_none,True,keep
456,2551,NTSB,https://carol.ntsb.gov/investigations/detail/40815,,True,200,,False,,url_is_none,True,keep
457,2552,NTSB,https://carol.ntsb.gov/investigations/detail/7758,,True,200,,False,,url_is_none,True,keep
458,2553,NTSB,https://carol.ntsb.gov/investigations/detail/40813,,True,200,,False,,url_is_none,True,keep
459,2554,NTSB,https://carol.ntsb.gov/investigations/detail/7757,,True,200,,False,,url_is_none,True,keep
460,2555,NTSB,https://carol.ntsb.gov/investigations/detail/22573,,True,200,,False,,url_is_none,True,keep
461,2556,NTSB,https://carol.ntsb.gov/investigations/detail/13943,,True,200,,False,,url_is_none,True,keep
462,2557,NTSB,https://carol.ntsb.gov/investigations/detail/5005,,True,200,,False,,url_is_none,True,keep
463,2558,NTSB,https://carol.ntsb.gov/investigations/detail/40812,,True,200,,False,,url_is_none,True,keep
464,2559,NTSB,https://carol.ntsb.gov/investigations/detail/25744,,True,200,,False,,url_is_none,True,keep
465,2560,NTSB,https://carol.ntsb.gov/investigations/detail/7603,,True,200,,False,,url_is_none,True,keep
466,2561,NTSB,https://carol.ntsb.gov/investigations/detail/22638,,True,200,,False,,url_is_none,True,keep
467,2562,NTSB,https://carol.ntsb.gov/investigations/detail/34493,,True,200,,False,,url_is_none,True,keep
468,2563,NTSB,https://carol.ntsb.gov/investigations/detail/36144,,True,200,,False,,url_is_none,True,keep
469,2564,NTSB,https://carol.ntsb.gov/investigations/detail/22637,,True,200,,False,,url_is_none,True,keep
470,2565,NTSB,https://carol.ntsb.gov/investigations/detail/32178,,True,200,,False,,url_is_none,True,keep
471,2566,NTSB,https://carol.ntsb.gov/investigations/detail/25725,,True,200,,False,,url_is_none,True,keep
472,2567,NTSB,https://carol.ntsb.gov/investigations/detail/14073,,True,200,,False,,url_is_none,True,keep
473,2568,NTSB,https://carol.ntsb.gov/investigations/detail/17365,,True,200,,False,,url_is_none,True,keep
474,2569,NTSB,https://carol.ntsb.gov/investigations/detail/36145,,True,200,,False,,url_is_none,True,keep
475,2570,NTSB,https://carol.ntsb.gov/investigations/detail/14072,,True,200,,False,,url_is_none,True,keep
476,2571,NTSB,https://carol.ntsb.gov/investigations/detail/34460,,True,200,,False,,url_is_none,True,keep
477,2572,NTSB,https://carol.ntsb.gov/investigations/detail/25834,,True,200,,False,,url_is_none,True,keep
478,2573,NTSB,https://carol.ntsb.gov/investigations/detail/7756,,True,200,,False,,url_is_none,True,keep
479,2574,NTSB,https://carol.ntsb.gov/investigations/detail/13854,,True,200,,False,,url_is_none,True,keep
480,2575,NTSB,https://carol.ntsb.gov/investigations/detail/14074,,True,200,,False,,url_is_none,True,keep
481,2576,NTSB,https://carol.ntsb.gov/investigations/detail/25830,,True,200,,False,,url_is_none,True,keep
482,2577,NTSB,https://carol.ntsb.gov/investigations/detail/17328,,True,200,,False,,url_is_none,True,keep
483,2578,NTSB,https://carol.ntsb.gov/investigations/detail/7755,,True,200,,False,,url_is_none,True,keep
484,2579,NTSB,https://carol.ntsb.gov/investigations/detail/40811,,True,200,,False,,url_is_none,True,keep
485,2580,NTSB,https://carol.ntsb.gov/investigations/detail/30751,,True,200,,False,,url_is_none,True,keep
486,2581,NTSB,https://carol.ntsb.gov/investigations/detail/34566,,True,200,,False,,url_is_none,True,keep
487,2582,NTSB,https://carol.ntsb.gov/investigations/detail/5004,,True,200,,False,,url_is_none,True,keep
488,2583,NTSB,https://carol.ntsb.gov/investigations/detail/32177,,True,200,,False,,url_is_none,True,keep
489,2584,NTSB,https://carol.ntsb.gov/investigations/detail/14071,,True,200,,False,,url_is_none,True,keep
490,2585,NTSB,https://carol.ntsb.gov/investigations/detail/25996,,True,200,,False,,url_is_none,True,keep
491,2586,NTSB,https://carol.ntsb.gov/investigations/detail/7754,,True,200,,False,,url_is_none,True,keep
492,2587,NTSB,https://carol.ntsb.gov/investigations/detail/34492,,True,200,,False,,url_is_none,True,keep
493,2588,NTSB,https://carol.ntsb.gov/investigations/detail/25717,,True,200,,False,,url_is_none,True,keep
494,2589,NTSB,https://carol.ntsb.gov/investigations/detail/25766,,True,200,,False,,url_is_none,True,keep
495,2590,NTSB,https://carol.ntsb.gov/investigations/detail/32179,,True,200,,False,,url_is_none,True,keep
496,2591,NTSB,https://carol.ntsb.gov/investigations/detail/5003,,True,200,,False,,url_is_none,True,keep
497,2592,NTSB,https://carol.ntsb.gov/investigations/detail/4949,,True,200,,False,,url_is_none,True,keep
498,2593,NTSB,https://carol.ntsb.gov/investigations/detail/7753,,True,200,,False,,url_is_none,True,keep
499,2594,NTSB,https://carol.ntsb.gov/investigations/detail/14070,,True,200,,False,,url_is_none,True,keep
500,2595,NTSB,https://carol.ntsb.gov/investigations/detail/15889,,True,200,,False,,url_is_none,True,keep
501,2596,NTSB,https://carol.ntsb.gov/investigations/detail/7752,,True,200,,False,,url_is_none,True,keep
502,2597,NTSB,https://carol.ntsb.gov/investigations/detail/7602,,True,200,,False,,url_is_none,True,keep
503,2598,NTSB,https://carol.ntsb.gov/investigations/detail/22636,,True,200,,False,,url_is_none,True,keep
504,2599,NTSB,https://carol.ntsb.gov/investigations/detail/34564,,True,200,,False,,url_is_none,True,keep
505,2600,NTSB,https://carol.ntsb.gov/investigations/detail/7751,,True,200,,False,,url_is_none,True,keep
506,2601,NTSB,https://carol.ntsb.gov/investigations/detail/25743,,True,200,,False,,url_is_none,True,keep
507,2602,NTSB,https://carol.ntsb.gov/investigations/detail/25765,,True,200,,False,,url_is_none,True,keep
508,2603,NTSB,https://carol.ntsb.gov/investigations/detail/32176,,True,200,,False,,url_is_none,True,keep
509,2604,NTSB,https://carol.ntsb.gov/investigations/detail/7750,,True,200,,False,,url_is_none,True,keep
510,2605,NTSB,https://carol.ntsb.gov/investigations/detail/11410,,True,200,,False,,url_is_none,True,keep
511,2606,NTSB,https://carol.ntsb.gov/investigations/detail/40810,,True,200,,False,,url_is_none,True,keep
512,2607,NTSB,https://carol.ntsb.gov/investigations/detail/11408,,True,200,,False,,url_is_none,True,keep
513,2608,NTSB,https://carol.ntsb.gov/investigations/detail/22479,,True,200,,False,,url_is_none,True,keep
514,2609,NTSB,https://carol.ntsb.gov/investigations/detail/13942,,True,200,,False,,url_is_none,True,keep
515,2610,NTSB,https://carol.ntsb.gov/investigations/detail/11411,,True,200,,False,,url_is_none,True,keep
516,2611,NTSB,https://carol.ntsb.gov/investigations/detail/25992,,True,200,,False,,url_is_none,True,keep
517,2612,NTSB,https://carol.ntsb.gov/investigations/detail/17468,,True,200,,False,,url_is_none,True,keep
518,2613,NTSB,https://carol.ntsb.gov/investigations/detail/17467,,True,200,,False,,url_is_none,True,keep
519,2614,NTSB,https://carol.ntsb.gov/investigations/detail/34491,,True,200,,False,,url_is_none,True,keep
520,2615,NTSB,https://carol.ntsb.gov/investigations/detail/36000,,True,200,,False,,url_is_none,True,keep
521,2616,NTSB,https://carol.ntsb.gov/investigations/detail/11409,,True,200,,False,,url_is_none,True,keep
522,2617,NTSB,https://carol.ntsb.gov/investigations/detail/14067,,True,200,,False,,url_is_none,True,keep
523,2618,NTSB,https://carol.ntsb.gov/investigations/detail/22480,,True,200,,False,,url_is_none,True,keep
524,2619,NTSB,https://carol.ntsb.gov/investigations/detail/36143,,True,200,,False,,url_is_none,True,keep
